,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma10,v_ma5,v_ma10,pct_change,range
9,600237.SH,20241008,6.53,6.56,5.98,6.33,5.97,0.3600000000000003,6.03,730298.33,457646.526,5.646,5.334,473036.408,439481.0,0.06030150753768848,0.5799999999999992
10,600237.SH,20241009,6.09,6.1,5.7,5.72,6.33,-0.6100000000000003,-9.64,448845.39,265503.728,5.766,5.42,488518.004,429840.746,-0.0963665086887836,0.39999999999999947
11,600237.SH,20241010,5.77,5.9,5.67,5.74,5.72,0.020000000000000462,0.35,265362.03,153758.329,5.851999999999999,5.4879999999999995,467489.982,407687.74400000006,0.0034965034965035446,0.23000000000000043
12,600237.SH,20241011,5.77,5.78,5.4,5.46,5.74,-0.28000000000000025,-4.88,218073.85,121011.687,5.843999999999999,5.531,452958.032,391901.09500000003,-0.04878048780487809,0.3799999999999999
13,600237.SH,20241014,5.48,5.66,5.44,5.64,5.46,0.17999999999999972,3.3,172745.02,96123.917,5.7780000000000005,5.589,367064.924,383586.299,0.03296703296703285,0.21999999999999975
14,600237.SH,20241015,5.58,5.76,5.55,5.56,5.64,-0.08000000000000007,-1.42,182532.0,103244.541,5.624,5.635,257511.658,365274.033,-0.014184397163120588,0.20999999999999996
15,600237.SH,20241016,5.5,5.95,5.48,5.75,5.56,0.1900000000000004,3.42,310446.64,178163.403,5.63,5.698,229831.908,359174.956,0.03417266187050361,0.46999999999999975
16,600237.SH,20241017,6.05,6.32,5.96,6.03,5.75,0.28000000000000025,4.87,746551.67,456741.486,5.688,5.7700000000000005,326069.836,396779.909,0.04869565217391303,0.3600000000000003
17,600237.SH,20241018,6.03,6.43,5.92,6.3,6.03,0.2699999999999996,4.48,788682.09,489802.659,5.856,5.85,440191.484,446574.75800000003,0.04477611940298498,0.5099999999999998
18,600237.SH,20241021,6.3,6.49,6.1,6.42,6.3,0.1200000000000001,1.9,709568.4,449124.899,6.012,5.8950000000000005,547556.1599999999,457310.542,0.01904761904761898,0.39000000000000057
19,600237.SH,20241022,6.36,7.06,6.25,6.85,6.42,0.4299999999999997,6.7,849581.13,567035.908,6.2700000000000005,5.947,680965.9859999999,469238.82200000004,0.06697819314641751,0.8099999999999996
20,600237.SH,20241023,6.68,7.02,6.62,6.73,6.85,-0.11999999999999922,-1.75,614841.5,416962.472,6.465999999999999,6.048,741844.958,485838.433,-0.017518248175182327,0.39999999999999947
21,600237.SH,20241024,6.66,7.05,6.64,7.01,6.73,0.27999999999999936,4.16,601009.13,414086.482,6.662000000000001,6.175,712736.45,519403.14300000004,0.04160475482912318,0.41000000000000014
22,600237.SH,20241025,7.71,7.71,7.41,7.71,7.01,0.7000000000000002,9.99,1147468.43,877017.055,6.944,6.4,784493.718,612342.601,0.09985734664764623,0.2999999999999998
23,600237.SH,20241028,7.97,8.48,7.81,8.48,7.71,0.7700000000000005,9.99,1669617.23,1376098.235,7.356,6.684,976503.4839999999,762029.822,0.09987029831387817,0.6700000000000008
24,600237.SH,20241029,8.1,8.35,7.93,7.94,8.48,-0.54,-6.37,1156880.47,940473.121,7.574,6.922,1037963.352,859464.669,-0.06367924528301883,0.41999999999999993
25,600237.SH,20241030,7.74,8.16,7.42,7.79,7.94,-0.15000000000000036,-1.89,853542.71,662270.682,7.786,7.1259999999999994,1085703.594,913774.276,-0.018891687657430767,0.7400000000000002
26,600237.SH,20241031,7.7,8.57,7.61,8.37,7.79,0.5799999999999992,7.45,1214849.26,1000548.132,8.058,7.359999999999999,1208471.6199999999,960604.0349999999,0.07445442875481367,0.96
27,600237.SH,20241101,8.2,8.23,7.53,7.53,8.37,-0.839999999999999,-10.04,784937.2,608628.677,8.022,7.483,1135965.374,960229.5459999999,-0.10035842293906794,0.7000000000000002
28,600237.SH,20241104,7.16,7.68,7.11,7.51,7.53,-0.020000000000000462,-0.27,439061.11,328811.406,7.828,7.5920000000000005,889854.15,933178.817,-0.0026560424966800555,0.5699999999999994
