,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma10,v_ma5,v_ma10,pct_change,range
9,002574.SZ,20241008,5.42,5.42,4.91,5.08,4.95,0.1299999999999999,2.63,230339.37,117680.587,4.6240000000000006,4.303,151644.03399999999,96776.00700000001,0.02626262626262621,0.5099999999999998
10,002574.SZ,20241009,5.0,5.0,4.57,4.62,5.08,-0.45999999999999996,-9.06,148173.04,70410.832,4.708,4.380999999999999,163427.23799999998,108187.509,-0.09055118110236215,0.4299999999999997
11,002574.SZ,20241010,4.62,4.72,4.5,4.67,4.62,0.04999999999999982,1.08,96888.0,45061.115,4.776,4.448,167400.28199999998,112289.521,0.010822510822510845,0.21999999999999975
12,002574.SZ,20241011,4.65,4.7,4.49,4.54,4.67,-0.1299999999999999,-2.78,76900.0,35368.315,4.772,4.504,155545.68199999997,116988.421,-0.027837259100642386,0.20999999999999996
13,002574.SZ,20241014,4.57,4.62,4.47,4.59,4.54,0.04999999999999982,1.1,68913.0,31458.276,4.7,4.565,124242.68199999999,121241.421,0.011013215859030812,0.15000000000000036
14,002574.SZ,20241015,4.58,4.63,4.52,4.57,4.59,-0.019999999999999574,-0.44,68007.46,31187.241,4.598,4.611000000000001,91776.3,121710.16699999999,-0.004357298474945481,0.11000000000000032
15,002574.SZ,20241016,4.53,4.62,4.52,4.57,4.57,0.0,0.0,54551.33,24971.445,4.587999999999999,4.648000000000001,73051.958,118239.598,0.0,0.10000000000000053
16,002574.SZ,20241017,4.61,4.64,4.47,4.47,4.57,-0.10000000000000053,-2.19,59623.0,27163.234,4.548,4.662000000000001,65598.95800000001,116499.62,-0.021881838074398363,0.16999999999999993
17,002574.SZ,20241018,4.51,4.61,4.48,4.55,4.47,0.08000000000000007,1.79,73677.74,33551.438,4.55,4.661,64954.50600000001,110250.094,0.017897091722595126,0.1299999999999999
18,002574.SZ,20241021,4.59,4.63,4.55,4.58,4.55,0.03000000000000025,0.66,68597.22,31453.739,4.548,4.624,64891.35,94567.01599999999,0.00659340659340657,0.08000000000000007
19,002574.SZ,20241022,4.6,4.69,4.58,4.68,4.58,0.09999999999999964,2.18,68806.26,31992.857,4.57,4.584,65051.11,78413.705,0.02183406113537112,0.11000000000000032
