,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma10,v_ma5,v_ma10,pct_change,range
9,600537.SH,20250715,3.82,3.96,3.6,3.62,3.86,-0.23999999999999977,-6.22,2066346.05,771576.642,3.886,3.664,2785535.574,2491431.836,-0.062176165803108696,0.3599999999999999
10,600537.SH,20250716,3.56,3.59,3.43,3.49,3.62,-0.1299999999999999,-3.59,1467386.69,511012.148,3.79,3.6950000000000003,2580914.298,2529833.665,-0.035911602209944715,0.1599999999999997
11,600537.SH,20250717,3.65,3.84,3.65,3.84,3.49,0.34999999999999964,10.03,3229200.46,1226223.14,3.758,3.729,2346886.188,2741121.8779999996,0.1002865329512892,0.18999999999999995
12,600537.SH,20250718,3.68,3.83,3.57,3.57,3.84,-0.27,-7.03,2342811.16,856762.789,3.6759999999999997,3.722,2227333.118,2580667.062,-0.0703125,0.26000000000000023
13,600537.SH,20250721,3.62,3.89,3.58,3.71,3.57,0.14000000000000012,3.92,2060216.94,766150.718,3.646,3.7649999999999997,2233192.2600000002,2498898.335,0.03921568627450989,0.31000000000000005
14,600537.SH,20250722,3.76,4.08,3.64,4.08,3.71,0.3700000000000001,9.97,3198564.41,1260500.546,3.7379999999999995,3.812,2459635.932,2622585.753,0.09973045822102433,0.43999999999999995
15,600537.SH,20250723,4.2,4.49,4.08,4.16,4.08,0.08000000000000007,1.96,4607198.01,1979357.52,3.872,3.8310000000000004,3087598.196,2834256.247,0.019607843137254832,0.41000000000000014
16,600537.SH,20250724,4.0,4.24,3.94,4.18,4.16,0.019999999999999574,0.48,3030126.55,1246213.281,3.9400000000000004,3.849,3047783.414,2697334.801,0.004807692307692291,0.30000000000000027
17,600537.SH,20250725,4.13,4.29,4.05,4.1,4.18,-0.08000000000000007,-1.91,2280507.03,949073.379,4.046,3.8609999999999998,3035322.588,2631327.853,-0.019138755980861233,0.2400000000000002
18,600537.SH,20250728,4.0,4.09,3.95,4.02,4.1,-0.08000000000000007,-1.95,1386393.44,557310.362,4.108,3.8770000000000002,2900557.888,2566875.074,-0.019512195121951237,0.13999999999999968
19,600537.SH,20250729,4.06,4.2,3.93,4.1,4.02,0.08000000000000007,1.99,1788663.51,725836.78,4.112,3.925,2618577.7079999996,2539106.82,0.01990049751243772,0.27
20,600537.SH,20250730,4.03,4.06,3.89,3.95,4.1,-0.14999999999999947,-3.66,1736486.89,688607.135,4.069999999999999,3.970999999999999,2044435.484,2566016.84,-0.03658536585365846,0.16999999999999948
21,600537.SH,20250731,3.76,3.85,3.65,3.7,3.95,-0.25,-6.33,1652019.87,615796.187,3.974,3.957,1768814.148,2408298.7810000004,-0.06329113924050633,0.20000000000000018
22,600537.SH,20250801,3.66,3.88,3.65,3.77,3.7,0.06999999999999984,1.89,1356761.97,512033.776,3.908,3.9770000000000003,1584065.1360000002,2309693.862,0.018918918918918948,0.22999999999999998
23,600537.SH,20250804,3.68,3.75,3.62,3.72,3.77,-0.04999999999999982,-1.33,916432.05,336583.822,3.8480000000000003,3.978,1490072.858,2195315.373,-0.013262599469495928,0.1299999999999999
24,600537.SH,20250805,3.71,3.74,3.66,3.72,3.72,0.0,0.0,685458.58,252910.402,3.772,3.942,1269431.872,1944004.7899999998,0.0,0.08000000000000007
25,600537.SH,20250806,3.72,3.74,3.64,3.69,3.72,-0.03000000000000025,-0.81,822189.01,303191.16,3.72,3.8949999999999996,1086572.296,1565503.8900000001,-0.008064516129032362,0.10000000000000009
26,600537.SH,20250807,3.7,3.77,3.63,3.67,3.69,-0.020000000000000018,-0.54,847706.72,312504.579,3.714,3.844,925709.666,1347261.9070000001,-0.005420054200542035,0.14000000000000012
27,600537.SH,20250808,3.65,3.85,3.63,3.76,3.67,0.08999999999999986,2.45,1355132.74,508143.659,3.7120000000000006,3.81,925383.82,1254724.478,0.02452316076294281,0.2200000000000002
28,600537.SH,20250811,3.71,3.81,3.7,3.78,3.76,0.020000000000000018,0.53,977562.16,367133.388,3.724,3.786,937609.842,1213841.35,0.005319148936170137,0.10999999999999988
29,600537.SH,20250812,3.78,3.78,3.56,3.75,3.78,-0.029999999999999805,-0.79,1815457.54,661176.077,3.7299999999999995,3.751,1163609.634,1216520.753,-0.007936507936507908,0.21999999999999975
30,600537.SH,20250813,3.71,3.93,3.7,3.8,3.75,0.04999999999999982,1.33,1444947.57,552310.401,3.752,3.7359999999999998,1288161.3460000001,1187366.821,0.013333333333333197,0.22999999999999998
31,600537.SH,20250814,3.77,3.77,3.64,3.65,3.8,-0.1499999999999999,-3.95,992122.59,365208.289,3.7479999999999998,3.7310000000000003,1317044.52,1121377.0929999999,-0.03947368421052633,0.1299999999999999
32,600537.SH,20250815,3.62,3.75,3.6,3.7,3.65,0.050000000000000266,1.37,842035.83,310370.65,3.7359999999999998,3.7239999999999993,1214425.138,1069904.4789999998,0.013698630136986356,0.1499999999999999
33,600537.SH,20250818,3.79,4.06,3.78,3.88,3.7,0.17999999999999972,4.86,2162785.04,847196.717,3.7560000000000002,3.7399999999999998,1451469.7140000002,1194539.778,0.048648648648648596,0.2799999999999998
34,600537.SH,20250819,3.93,3.97,3.84,3.86,3.88,-0.020000000000000018,-0.52,1173613.78,456757.609,3.778,3.754,1323100.962,1243355.298,-0.005154639175257714,0.13000000000000034
35,600537.SH,20250820,3.96,4.22,3.93,3.98,3.86,0.1200000000000001,3.11,1715486.47,685713.424,3.814,3.783,1377208.742,1332685.044,0.031088082901554515,0.2899999999999996
36,600537.SH,20250821,3.92,4.07,3.86,3.93,3.98,-0.04999999999999982,-1.26,1457070.32,574010.165,3.87,3.8089999999999997,1470198.2880000002,1393621.404,-0.012562814070351758,0.2100000000000004
37,600537.SH,20250822,3.89,3.92,3.83,3.86,3.93,-0.07000000000000028,-1.78,928021.46,358002.959,3.9019999999999997,3.819,1487395.414,1350910.276,-0.0178117048346057,0.08999999999999986
38,600537.SH,20250825,3.87,3.9,3.8,3.83,3.86,-0.029999999999999805,-0.78,914961.37,351229.729,3.8920000000000003,3.8240000000000003,1237830.6800000002,1344650.1970000002,-0.007772020725388518,0.10000000000000009
39,600537.SH,20250826,3.81,3.82,3.74,3.8,3.83,-0.03000000000000025,-0.78,727706.63,275820.463,3.88,3.8289999999999997,1148649.25,1235875.106,-0.007832898172323799,0.07999999999999963
40,600537.SH,20250827,3.77,3.81,3.63,3.64,3.8,-0.1599999999999997,-4.21,1122530.47,417337.926,3.812,3.813,1030058.05,1203633.3960000002,-0.042105263157894646,0.18000000000000016
41,600537.SH,20250828,3.66,3.7,3.54,3.7,3.64,0.06000000000000005,1.65,828393.46,301950.625,3.7659999999999996,3.818,904322.678,1187260.4830000002,0.016483516483516425,0.16000000000000014
42,600537.SH,20250829,3.69,3.73,3.64,3.69,3.7,-0.010000000000000231,-0.27,499884.13,183922.603,3.732,3.817,818695.2119999999,1153045.313,-0.002702702702702786,0.08999999999999986
43,600537.SH,20250901,3.69,3.75,3.62,3.74,3.69,0.050000000000000266,1.36,695280.66,256188.812,3.714,3.803,774759.0700000001,1006294.875,0.013550135501354976,0.1299999999999999
44,600537.SH,20250902,3.73,3.85,3.68,3.7,3.74,-0.040000000000000036,-1.07,807061.28,303163.698,3.694,3.787,790630.0,969639.625,-0.010695187165775444,0.16999999999999993
45,600537.SH,20250903,3.66,3.73,3.62,3.63,3.7,-0.07000000000000028,-1.89,531865.6,194631.599,3.692,3.7520000000000002,672497.026,851277.5380000001,-0.018918918918918948,0.10999999999999988
46,600537.SH,20250904,3.64,3.82,3.64,3.73,3.63,0.10000000000000009,2.75,1038463.93,389365.895,3.6979999999999995,3.732,714511.12,809416.899,0.02754820936639124,0.17999999999999972
47,600537.SH,20250905,3.79,3.84,3.73,3.83,3.73,0.10000000000000009,2.68,1236035.0,469206.938,3.726,3.729,861741.2940000001,840218.2529999999,0.02680965147453085,0.10999999999999988
48,600537.SH,20250908,3.8,3.9,3.8,3.87,3.83,0.040000000000000036,1.04,1046078.55,402854.007,3.7520000000000002,3.7329999999999997,931900.8720000001,853329.9709999999,0.010443864229765065,0.10000000000000009
49,600537.SH,20250909,3.86,3.92,3.81,3.82,3.87,-0.050000000000000266,-1.29,847690.0,326807.564,3.7760000000000007,3.7350000000000003,940026.616,865328.308,-0.012919896640826933,0.10999999999999988
50,600537.SH,20250910,3.82,3.83,3.72,3.8,3.82,-0.020000000000000018,-0.52,668347.98,252278.242,3.81,3.751,967323.092,819910.059,-0.005235602094240788,0.10999999999999988
51,600537.SH,20250911,3.77,3.82,3.71,3.82,3.8,0.020000000000000018,0.53,584393.62,220847.699,3.8280000000000003,3.7629999999999995,876509.03,795510.075,0.0052631578947368585,0.10999999999999988
52,600537.SH,20250912,3.83,3.85,3.77,3.78,3.82,-0.040000000000000036,-1.05,570888.52,217028.062,3.818,3.772,743479.7339999999,802610.5140000001,-0.010471204188481686,0.08000000000000007
53,600537.SH,20250915,3.77,4.0,3.76,3.8,3.78,0.020000000000000018,0.53,993229.64,381526.038,3.804,3.778,732909.952,832405.412,0.005291005291005346,0.2400000000000002
54,600537.SH,20250916,3.85,4.08,3.83,3.96,3.8,0.16000000000000014,4.21,1702567.57,671171.734,3.832,3.804,903885.466,921956.041,0.04210526315789487,0.25
